Genes	min	max	gen_len
AT5G60320	24270808	24272835	2028
AT5G60335	24273879	24274551	673
AT5G60340	24275098	24275891	794
AT5G60350	24277872	24278861	990
AT5G60360	24280044	24282157	2114
AT5G60370	24282858	24284760	1903
AT5G60380	24285920	24287808	1889
AT5G60390	24289226	24290675	1450
AT5G60400	24291385	24291754	370
AT5G60410	24295226	24300830	5605
AT5G60430	24302386	24303068	683
AT5G60440	24306329	24307520	1192
AT5G60450	24308558	24312187	3630
AT5G60460	24317590	24317919	330
AT5G60470	24320583	24322790	2208
AT5G60480	24323498	24324169	672
AT5G60490	24325916	24326665	750
AT5G60500	24328815	24329630	816
AT5G60510	24330721	24331539	819
AT5G60520	24331787	24332947	1161
AT5G60530	24334197	24335685	1489
AT5G60540	24336874	24338647	1774
AT5G60550	24340135	24342356	2222
AT5G60553	24343205	24343444	240
AT5G60560	24345949	24347172	1224
AT5G60570	24348713	24349894	1182
AT5G60580	24354298	24356706	2409
AT5G60590	24357066	24358443	1378
AT5G60600	24359447	24363274	3828
AT5G60610	24364049	24365386	1338
AT5G60615	24365953	24366319	367
AT5G60620	24367266	24369647	2382
AT5G60630	24369923	24370342	420
AT5G60640	24371141	24373993	2853
AT5G60650	24374305	24374748	444
AT5G60660	24375673	24376939	1267
AT5G60670	24381066	24381566	501
AT5G60680	24386247	24386738	492
AT5G60690	24397734	24401933	4200
AT5G60700	24402329	24405521	3193
AT5G60710	24410953	24414849	3897
AT5G60720	24418436	24422177	3742
AT5G60730	24422838	24425352	2515
AT5G60740	24425824	24430269	4446
AT5G60750	24431072	24433199	2128
AT5G60760	24438465	24442004	3540
AT5G60770	24444396	24447026	2631
AT5G60780	24450839	24452756	1918
AT5G60790	24453760	24455767	2008
AT5G60800	24460822	24462464	1643
AT5G60805	24465060	24465487	428
AT5G60810	24466531	24467110	580
AT5G60820	24469636	24470895	1260
AT5G60830	24472639	24473319	681
AT5G60840	24473442	24474423	982
AT5G60850	24480578	24481501	924
AT5G60860	24484750	24485565	816
AT5G60870	24485788	24487771	1984
AT5G60880	24488553	24489703	1151
AT5G60890	24495029	24496220	1192
AT5G60900	24498467	24501494	3028
AT5G60910	24502736	24506013	3278
AT5G60920	24511466	24513932	2467
AT5G60930	24515398	24522511	7114
AT5G60940	24523092	24525655	2564
AT5G60945	24526298	24526636	339
AT5G60950	24527157	24528005	849
AT5G60960	24528423	24529988	1566
AT5G60964	24530586	24530924	339
AT5G60970	24535570	24536652	1083
AT5G60980	24543988	24546027	2040
AT5G60990	24546601	24549148	2548
AT5G61000	24549682	24552641	2960
AT5G61010	24554612	24556531	1920
AT5G61020	24557485	24559780	2296
AT5G61030	24560870	24562152	1283
AT5G61040	24562431	24564395	1965
AT5G61050	24565482	24566615	1134
AT5G61060	24567137	24570917	3781
AT5G61070	24571297	24574372	3076
AT5G61090	24574902	24577585	2684
AT5G61100	24579170	24580327	1158
AT5G61110	24581078	24581991	914
AT5G61120	24582486	24585645	3160
AT5G61130	24587438	24589369	1932
AT5G61140	24589999	24603311	13313
AT5G61150	24603846	24607528	3683
AT5G61160	24608781	24610139	1359
AT5G61170	24611158	24612202	1045
AT5G61180	24612867	24614245	1379
AT5G61190	24615480	24619886	4407
AT5G61200	24620456	24622081	1626
AT5G61210	24624027	24625366	1340
AT5G61220	24626057	24626320	264
AT5G61230	24628254	24628778	525
AT5G61240	24629485	24631958	2474
AT5G61250	24632294	24634597	2304
AT5G61260	24637109	24638599	1491
AT5G61270	24638873	24640439	1567
AT5G61280	24643625	24644910	1286
AT5G61290	24648599	24650647	2049
AT5G61300	24650905	24652776	1872
AT5G61310	24653543	24653737	195
AT5G61320	24655098	24656638	1541
AT5G61330	24657287	24660335	3049
AT5G61340	24662064	24663143	1080
AT5G61350	24667973	24670501	2529
AT5G61360	24671051	24671797	747
AT5G61370	24672008	24673471	1464
AT5G61380	24675540	24678176	2637
AT5G61390	24678802	24680857	2056
AT5G61400	24681550	24683514	1965
AT5G61410	24684085	24685836	1752
AT5G61412	24686761	24686994	234
AT5G61420	24689475	24690795	1321
AT5G61430	24701328	24702553	1226
AT5G61440	24707658	24708684	1027
AT5G61450	24710240	24712882	2643
AT5G61460	24714551	24721841	7291
AT5G61470	24722870	24723784	915
AT5G61480	24724541	24727842	3302
AT5G61490	24732642	24733666	1025
AT5G61495	24732768	24733485	718
AT5G61500	24734216	24736711	2496
AT5G61510	24737084	24738975	1892
AT5G61520	24739358	24741175	1818
AT5G61530	24742405	24744586	2182
AT5G61540	24744994	24747142	2149
AT5G61550	24748325	24751805	3481
AT5G61560	24753419	24756506	3088
AT5G61570	24758507	24760201	1695
AT5G61580	24761150	24763827	2678
AT5G61590	24764653	24765258	606
AT5G61600	24766643	24767368	726
AT5G61605	24768616	24768954	339
AT5G61610	24770099	24771252	1154
AT5G61620	24772383	24773507	1125
AT5G61630	24773803	24774502	700
AT5G61640	24775026	24776147	1122
AT5G61650	24778265	24779019	755
AT5G61660	24779458	24779862	405
AT5G61670	24783629	24785201	1573
AT5G61680	24786416	24788015	1600
AT5G61690	24789495	24793487	3993
AT5G61700	24793864	24797944	4081
AT5G61710	24800045	24800512	468
AT5G61720	24801621	24803006	1386
AT5G61730	24803583	24807898	4316
AT5G61740	24808484	24812597	4114
AT5G61750	24812804	24813436	633
AT5G61760	24813916	24814818	903
AT5G61770	24815888	24817495	1608
AT5G61780	24822012	24826641	4630
AT5G61790	24827394	24829642	2249
AT5G61800	24830054	24831553	1500
AT5G61810	24831843	24833735	1893
AT5G61820	24834505	24836223	1719
AT5G61830	24837335	24838788	1454
AT5G61840	24839365	24841703	2339
AT5G61850	24844295	24846933	2639
AT5G61865	24847395	24849706	2312
AT5G61880	24850598	24851512	915
AT5G61890	24852639	24853744	1106
AT5G61900	24855908	24859150	3243
AT5G61910	24855908	24863741	7834
AT5G61920	24864830	24865628	799
AT5G61930	24866230	24867665	1436
AT5G61940	24867945	24872717	4773
AT5G61950	24873566	24878093	4528
AT5G61960	24879001	24883553	4553
AT5G61970	24888920	24893079	4160
AT5G61980	24894472	24899178	4707
AT5G61990	24900186	24903110	2925
AT5G61997	24908265	24908384	120
AT5G62000	24910859	24914873	4015
AT5G62020	24916212	24917194	983
AT5G62030	24919046	24920407	1362
AT5G62040	24922810	24923709	900
AT5G62050	24924062	24926758	2697
AT5G62060	24927688	24928698	1011
AT5G62065	24929207	24929647	441
AT5G62070	24930057	24932451	2395
AT5G62080	24933798	24934400	603
AT5G62090	24935221	24938540	3320
AT5G62100	24940477	24941775	1299
AT5G62110	24942339	24945615	3277
AT5G62120	24946955	24948225	1271
AT5G62130	24950685	24952918	2234
AT5G62140	24954563	24955376	814
AT5G62150	24958325	24958633	309
AT5G62160	24960107	24961263	1157
AT5G62165	24965075	24968437	3363
AT5G62170	24973115	24975475	2361
AT5G62180	24978866	24979849	984
AT5G62190	24980542	24983879	3338
AT5G62200	24984463	24985674	1212
AT5G62210	24986521	24987477	957
AT5G62220	24988456	24990009	1554
AT5G62230	24996433	25002130	5698
AT5G62240	25002541	25004569	2029
AT5G62250	25005756	25008096	2341
AT5G62260	25009331	25011348	2018
AT5G62270	25012227	25014486	2260
AT5G62280	25017165	25017985	821
AT5G62290	25019568	25020972	1405
AT5G62300	25021388	25022235	848
AT5G62310	25023405	25028414	5010
AT5G62320	25028885	25029786	902
AT5G62330	25031601	25032204	604
AT5G62340	25033602	25034222	621
AT5G62350	25037504	25038112	609
AT5G62360	25040699	25041310	612
AT5G62370	25041901	25044849	2949
AT5G62380	25050684	25051858	1175
AT5G62390	25052377	25054170	1794
AT5G62400	25054614	25055606	993
AT5G62410	25056308	25062436	6129
AT5G62420	25064835	25066111	1277
AT5G62430	25069298	25070787	1490
AT5G62440	25072620	25073917	1298
AT5G62460	25075194	25077072	1879
AT5G62470	25079434	25080858	1425
AT5G62480	25088775	25089566	792
AT5G62490	25090206	25091345	1140
AT5G62500	25092929	25095006	2078
AT5G62510	25095373	25096635	1263
AT5G62520	25098071	25099264	1194
AT5G62530	25099768	25103159	3392
AT5G62540	25104679	25105465	787
AT5G62550	25105839	25107875	2037
AT5G62560	25110073	25111752	1680
AT5G62570	25114362	25116967	2606
AT5G62573	25113965	25114210	246
AT5G62575	25117542	25118565	1024
AT5G62580	25120010	25122259	2250
AT5G62600	25123337	25132473	9137
AT5G62610	25133117	25134600	1484
AT5G62620	25137136	25139764	2629
AT5G62623	25140727	25141262	536
AT5G62627	25142311	25142902	592
AT5G62630	25143719	25146390	2672
AT5G62640	25149584	25152351	2768
AT5G62650	25152873	25155872	3000
AT5G62660	25156326	25157465	1140
AT5G62670	25159495	25164957	5463
AT5G62680	25165430	25167822	2393
AT5G62690	25181560	25183501	1942
AT5G62700	25184501	25186426	1926
AT5G62710	25187438	25190325	2888
AT5G62720	25191969	25194845	2877
AT5G62730	25197494	25200033	2540
AT5G62740	25201320	25202535	1216
AT5G62750	25203677	25204051	375
AT5G62760	25204730	25209393	4664
AT5G62770	25210564	25211370	807
AT5G62780	25213386	25214137	752
AT5G62790	25214358	25217292	2935
AT5G62800	25218663	25219967	1305
AT5G62810	25220323	25223571	3249
AT5G62820	25223828	25224898	1071
AT5G62830	25226168	25226782	615
AT5G62840	25228296	25229672	1377
AT5G62850	25230204	25231527	1324
AT5G62860	25232632	25233541	910
AT5G62865	25234064	25234567	504
AT5G62880	25237236	25238939	1704
AT5G62890	25243723	25247075	3353
AT5G62900	25248872	25249725	854
AT5G62910	25250830	25252015	1186
AT5G62920	25252745	25254158	1414
AT5G62930	25254834	25256357	1524
AT5G62940	25257183	25258504	1322
AT5G62950	25262355	25263033	679
AT5G62960	25269444	25271533	2090
AT5G62970	25272033	25273537	1505
AT5G62980	25276384	25277083	700
AT5G62990	25277828	25279312	1485
AT5G62998	25279882	25279995	114
AT5G63000	25280151	25281463	1313
AT5G63010	25281739	25282967	1229
AT5G63020	25283252	25286002	2751
AT5G63030	25286352	25287517	1166
AT5G63040	25288504	25290326	1823
AT5G63050	25292645	25294799	2155
AT5G63060	25295082	25296714	1633
AT5G63063	25297420	25297900	481
AT5G63070	25299178	25299660	483
AT5G63080	25300026	25302321	2296
AT5G63085	25302862	25303230	369
AT5G63087	25304855	25305177	323
AT5G63090	25308723	25309283	561
AT5G63100	25314434	25315423	990
AT5G63110	25315834	25318227	2394
AT5G63120	25318967	25322071	3105
AT5G63130	25323190	25323857	668
AT5G63135	25325253	25326440	1188
AT5G63140	25328237	25329616	1380
AT5G63150	25330244	25330660	417
AT5G63160	25333485	25335399	1915
AT5G63170	25338699	25340096	1398
AT5G63180	25341106	25343113	2008
AT5G63190	25346145	25348563	2419
AT5G63200	25349043	25352899	3857
AT5G63220	25353256	25355410	2155
AT5G63225	25356351	25356683	333
AT5G63230	25357473	25357808	336
AT5G63240	25359050	25359439	390
AT5G63250	25360263	25360661	399
AT5G63260	25361900	25364453	2554
AT5G63270	25365498	25365949	452
AT5G63280	25367085	25368848	1764
AT5G63290	25369349	25370894	1546
AT5G63300	25371122	25371775	654
AT5G63310	25372122	25373838	1717
AT5G63320	25374413	25378783	4371
AT5G63340	25378894	25379674	781
AT5G63350	25380216	25381124	909
AT5G63370	25384954	25386792	1839
AT5G63375	25384040	25384487	448
AT5G63380	25387581	25390026	2446
AT5G63390	25390512	25392591	2080
AT5G63400	25393274	25394817	1544
AT5G63410	25395173	25397768	2596
AT5G63420	25400515	25405807	5293
AT5G63440	25406360	25408195	1836
AT5G63450	25408987	25410693	1707
AT5G63460	25413605	25415399	1795
AT5G63470	25416037	25417084	1048
AT5G63480	25417317	25418473	1157
AT5G63490	25418716	25421970	3255
AT5G63500	25423460	25423669	210
AT5G63510	25424054	25425612	1559
AT5G63520	25426300	25429123	2824
AT5G63530	25433279	25435614	2336
AT5G63540	25441033	25444373	3341
AT5G63550	25444805	25447934	3130
AT5G63560	25449517	25451234	1718
AT5G63570	25451957	25453620	1664
AT5G63580	25454730	25456092	1363
AT5G63590	25457172	25458427	1256
AT5G63595	25459256	25460436	1181
AT5G63600	25461082	25462270	1189
AT5G63610	25463645	25465057	1413
AT5G63620	25466380	25468296	1917
AT5G63625	25470218	25471645	1428
AT5G63630	25472598	25475778	3181
AT5G63640	25478935	25481221	2287
AT5G63650	25481631	25483495	1865
AT5G63660	25485692	25486062	371
AT5G63670	25488012	25489247	1236
AT5G63680	25490507	25492530	2024
AT5G63690	25492864	25493283	420
AT5G63700	25493934	25497632	3699
AT5G63710	25499475	25502598	3124
AT5G63720	25506349	25508017	1669
AT5G63730	25508100	25509706	1607
AT5G63740	25510776	25511456	681
AT5G63750	25513038	25514729	1692
AT5G63760	25516255	25517718	1464
AT5G63770	25519293	25522404	3112
AT5G63780	25525160	25526446	1287
AT5G63790	25526887	25528043	1157
AT5G63800	25530323	25535678	5356
AT5G63810	25537242	25541315	4074
AT5G63820	25541576	25542893	1318
AT5G63830	25543585	25544805	1221
AT5G63840	25544975	25548922	3948
AT5G63850	25551494	25553374	1881
AT5G63860	25554821	25558587	3767
AT5G63870	25561336	25562908	1573
AT5G63880	25563890	25565258	1369
AT5G63890	25565600	25568104	2505
AT5G63900	25568698	25570371	1674
AT5G63905	25571055	25571503	449
AT5G63910	25572053	25574077	2025
AT5G63920	25574533	25581230	6698
AT5G63930	25583006	25586392	3387
AT5G63940	25588254	25591229	2976
AT5G63950	25592160	25598405	6246
AT5G63960	25599597	25606672	7076
AT5G63970	25607006	25608916	1911
AT5G63980	25610002	25611802	1801
AT5G63990	25613387	25615736	2350
AT5G64000	25616664	25618478	1815
AT5G64010	25618810	25620179	1370
AT5G64020	25620534	25622034	1501
AT5G64030	25624965	25628257	3293
AT5G64040	25628690	25629409	720
AT5G64050	25630196	25633099	2904
AT5G64060	25633818	25635152	1335
AT5G64070	25637492	25643902	6411
AT5G64080	25645475	25646638	1164
AT5G64090	25648069	25649415	1347
AT5G64100	25650824	25652062	1239
AT5G64110	25654575	25655946	1372
AT5G64120	25659551	25660946	1396
AT5G64130	25664540	25665339	800
AT5G64140	25667529	25667723	195
AT5G64150	25668997	25670731	1735
AT5G64160	25670941	25672318	1378
AT5G64170	25672904	25675934	3031
AT5G64180	25677163	25678204	1042
AT5G64190	25679429	25681153	1725
AT5G64200	25681849	25683553	1705
AT5G64210	25683965	25685664	1700
AT5G64220	25686434	25691903	5470
AT5G64230	25692572	25693909	1338
AT5G64240	25695836	25697249	1414
AT5G64250	25697623	25698945	1323
AT5G64260	25703980	25704897	918
AT5G64270	25706909	25710718	3810
AT5G64280	25711330	25713411	2082
AT5G64290	25714495	25716642	2148
AT5G64300	25718459	25720790	2332
AT5G64310	25722018	25722413	396
AT5G64320	25723247	25725439	2193
AT5G64330	25727568	25730225	2658
AT5G64340	25730890	25731936	1047
AT5G64350	25734810	25735990	1181
AT5G64360	25737208	25738602	1395
AT5G64370	25739264	25741031	1768
AT5G64380	25741342	25743024	1683
AT5G64390	25743442	25747380	3939
AT5G64395	25748202	25748297	96
AT5G64400	25748922	25750182	1261
AT5G64401	25750441	25750602	162
AT5G64410	25750921	25754974	4054
AT5G64420	25756416	25761122	4707
AT5G64430	25762540	25764081	1542
AT5G64440	25766229	25770260	4032
AT5G64450	25771949	25772761	813
AT5G64460	25773009	25775104	2096
AT5G64470	25776026	25777716	1691
AT5G64480	25778118	25778756	639
AT5G64490	25779676	25780239	564
AT5G64500	25780511	25783474	2964
AT5G64510	25784592	25786152	1561
AT5G64520	25788069	25790294	2226
AT5G64530	25795360	25796699	1340
AT5G64540	25798850	25800651	1802
AT5G64550	25801794	25803698	1905
AT5G64560	25807025	25809395	2371
AT5G64570	25810227	25813309	3083
AT5G64580	25817391	25821465	4075
AT5G64590	25822332	25823201	870
AT5G64600	25825178	25827931	2754
AT5G64610	25828333	25830503	2171
AT5G64620	25831875	25832417	543
AT5G64630	25833298	25836158	2861
AT5G64640	25836820	25839053	2234
AT5G64650	25839542	25840775	1234
AT5G64660	25842119	25843381	1263
AT5G64667	25850797	25851084	288
AT5G64670	25852535	25853880	1346
AT5G64680	25854433	25855331	899
AT5G64687	25859596	25859931	336
AT5G64690	25862969	25864521	1553
AT5G64700	25865190	25866845	1656
AT5G64710	25869368	25872092	2725
AT5G64720	25872346	25872813	468
AT5G64730	25873146	25875021	1876
AT5G64740	25881555	25886333	4779
AT5G64750	25891679	25893656	1978
AT5G64760	25894027	25896445	2419
AT5G64770	25897681	25898085	405
AT5G64780	25900700	25901955	1256
AT5G64790	25902713	25904559	1847
AT5G64800	25906083	25906403	321
AT5G64810	25908415	25909687	1273
AT5G64813	25910836	25912625	1790
AT5G64816	25913487	25913879	393
AT5G64820	25913999	25914523	525
AT5G64830	25914911	25916512	1602
AT5G64840	25916956	25919693	2738
AT5G64850	25921585	25923038	1454
AT5G64860	25925373	25928788	3416
AT5G64870	25929776	25931308	1533
AT5G64880	25932353	25933874	1522
AT5G64890	25934646	25935345	700
AT5G64900	25937253	25937939	687
AT5G64905	25939634	25939924	291
AT5G64910	25940900	25944114	3215
AT5G64920	25944338	25945342	1005
AT5G64930	25945885	25948321	2437
AT5G64940	25949116	25953326	4211
AT5G64950	25953887	25955062	1176
AT5G64960	25955497	25958427	2931
AT5G64970	25958806	25960443	1638
AT5G64980	25960947	25963000	2054
AT5G64990	25963562	25964792	1231
AT5G65000	25965123	25967307	2185
AT5G65005	25967824	25968615	792
AT5G65010	25969224	25972278	3055
AT5G65020	25973915	25975554	1640
AT5G65030	25975697	25976305	609
AT5G65040	25977864	25978350	487
AT5G65050	25982415	25986114	3700
AT5G65060	25987527	25991065	3539
AT5G65070	25992310	25995930	3621
AT5G65080	25997650	26002211	4562
AT5G65090	26004282	26006656	2375
AT5G65100	26006835	26008508	1674
AT5G65110	26009821	26012482	2662
AT5G65120	26013274	26014504	1231
AT5G65130	26017397	26018236	840
AT5G65140	26019878	26022077	2200
AT5G65158	26030390	26030704	315
AT5G65160	26031457	26033668	2212
AT5G65165	26034515	26035922	1408
AT5G65170	26041218	26042306	1089
AT5G65180	26045625	26047806	2182
AT5G65200	26048173	26049843	1671
AT5G65205	26050926	26052017	1092
AT5G65207	26052364	26052585	222
AT5G65210	26059031	26060749	1719
AT5G65220	26061301	26062506	1206
AT5G65225	26062930	26067935	5006
AT5G65230	26068290	26069408	1119
AT5G65240	26074530	26077650	3121
AT5G65250	26078699	26080051	1353
AT5G65260	26080501	26082984	2484
AT5G65270	26083437	26084550	1114
AT5G65274	26085300	26085960	661
AT5G65280	26086129	26088069	1941
AT5G65290	26089814	26094337	4524
AT5G65300	26095266	26095718	453
AT5G65310	26102457	26104217	1761
AT5G65320	26107368	26108640	1273
AT5G65330	26110326	26111351	1026
AT5G65340	26113684	26114445	762
AT5G65350	26119406	26119825	420
AT5G65360	26120099	26120509	411
AT5G65370	26121708	26122749	1042
AT5G65380	26123241	26126352	3112
AT5G65390	26128883	26129275	393
AT5G65400	26131394	26133062	1669
AT5G65410	26136179	26137018	840
AT5G65420	26141592	26143750	2159
AT5G65430	26148546	26150255	1710
AT5G65440	26152015	26156896	4882
AT5G65450	26157806	26161096	3291
AT5G65460	26161831	26169001	7171
AT5G65470	26172432	26174904	2473
AT5G65480	26176827	26177434	608
AT5G65490	26178003	26180309	2307
AT5G65495	26180507	26180791	285
AT5G65500	26181093	26183997	2905
AT5G65510	26185829	26189413	3585
AT5G65520	26189876	26190496	621
AT5G65530	26190844	26192826	1983
AT5G65540	26195710	26198112	2403
AT5G65550	26198410	26199810	1401
AT5G65560	26201012	26203759	2748
AT5G65570	26203968	26206184	2217
AT5G65580	26207654	26207962	309
AT5G65590	26212084	26213034	951
AT5G65600	26216126	26218153	2028
AT5G65609	26219163	26219345	183
AT5G65610	26219442	26221028	1587
AT5G65613	26220644	26220985	342
AT5G65620	26221909	26225784	3876
AT5G65630	26226311	26228257	1947
AT5G65640	26237137	26238904	1768
AT5G65650	26239588	26241195	1608
AT5G65660	26245444	26246245	802
AT5G65670	26254463	26256134	1672
AT5G65683	26261472	26263704	2233
AT5G65685	26273252	26277652	4401
AT5G65687	26270038	26272787	2750
AT5G65690	26266477	26269486	3010
AT5G65700	26281826	26284945	3120
AT5G65710	26292372	26295440	3069
AT5G65720	26296349	26297710	1362
AT5G65730	26299080	26300290	1211
AT5G65740	26301702	26303422	1721
AT5G65750	26304212	26307947	3736
AT5G65760	26308289	26310891	2603
AT5G65770	26311587	26315610	4024
AT5G65780	26311587	26318585	6999
AT5G65790	26323035	26324385	1351
AT5G65800	26331096	26332698	1603
AT5G65810	26337833	26339144	1312
AT5G65820	26339876	26341789	1914
AT5G65830	26342396	26343235	840
AT5G65840	26344097	26346057	1961
AT5G65850	26346317	26347495	1179
AT5G65860	26347706	26348746	1041
